,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
262,0.0,0.0,0.0,0.0,0.0,592.71106,0.0,495.62973,0.0,559.6102,0.0,0.0,481.5527,0.0,498.79153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.11044,464.44327,0.0,535.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.8372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.9428,0.0,0.0,0.0,0.0,0.0,0.0,421.73917,0.0,0.0,379.20932,0.0,0.0,543.85675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.99414,0.0,0.0,0.0,0.0,0.0,496.46613,502.4155,0.0,311.45166,0.0,452.9598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.95496,0.0,507.54083,0.0,0.0,560.927,571.2429,587.27496,0.0,0.0,0.0,0.0,479.33414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,567.35345,582.6644,0.0,0.0,0.0,0.0,0.0,0.0,532.8871,482.7769,521.16974,0.0,0.0,0.0,0.0,0.0,0.0,616.6162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.1962,0.0,500.42206,399.36435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.42575,0.0,0.0,428.5156,0.0,586.97565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.23477,0.0,0.0,0.0,0.0,0.0,558.8348,494.6557,570.04926,0.0,0.0,0.0,0.0,370.2529,0.0,0.0,0.0,391.2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.8337,538.4905,0.0,0.0,576.6957,0.0,0.0,0.0,0.0,454.6732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.28577,0.0,0.0,0.0,0.0,0.0,575.62555,580.5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,402.5489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.10864,0.0,0.0,540.64923,513.04486,464.24832,0.0,0.0,433.40945,0.0,506.81686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.69482,0.0,0.0,480.67657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.72632,0.0,0.0,495.74728,0.0,0.0,500.83603,0.0,0.0,0.0,0.0,541.93567,0.0,0.0,0.0,0.0,0.0,0.0,548.6936,0.0,0.0,382.04987,0.0,0.0,489.27026,0.0,0.0,0.0,0.0,538.9944,0.0,0.0,0.0,538.7547,0.0,0.0,0.0,0.0,0.0,433.19058,533.1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.7298,0.0,0.0,583.92145,583.96893,600.7553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,563.93256,0.0,0.0,0.0,0.0,0.0,580.6157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.51886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.74448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.49884,0.0,0.0,404.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.3664,516.3995,0.0,0.0,413.89194,453.69318,0.0,0.0,0.0,378.73035,0.0,0.0,0.0,0.0,0.0,0.0,343.46835,472.37747,460.11023,0.0,531.91235,0.0,514.04047,558.6123,0.0,0.0,0.0,0.0,0.0,0.0,242.13272,0.0,0.0,412.78662,0.0,0.0,0.0,0.0,0.0,583.33044,500.77518,0.0,518.8933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.8306,0.0,554.41614,565.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,572.06683,534.2382,606.33527,527.64624,495.64478,0.0,557.82404,428.81107,0.0,0.0,575.4154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.24445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.3772,0.0,454.64023,0.0,609.4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.23093,0.0,477.9467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.43427,0.0,0.0,0.0,0.0,0.0,558.2092,563.5032,0.0,590.4652,0.0,470.83783,0.0,0.0,0.0,580.59546,508.1757,541.32635,0.0,0.0,0.0,0.0,610.86224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.37524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0,473.49197,0.0,0.0,0.0,0.0,502.60306,0.0,0.0,0.0,0.0,0.0,425.63635,0.0,0.0,0.0,0.0,0.0,488.7074,0.0,543.3653,0.0,412.93164,0.0,492.11273,0.0,0.0,0.0,0.0,501.48624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.6137,0.0,345.41266,0.0,0.0,0.0,0.0,501.52884,430.9781,0.0,0.0,0.0,256.56015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.2545,0.0,0.0,0.0,0.0,0.0,448.16492,0.0,506.84314,491.40988,556.47876,0.0,0.0,542.0748,0.0,0.0,405.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.2564,0.0,0.0,0.0,0.0,0.0,0.0,539.127,0.0,598.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.66406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,454.46558,0.0,0.0,518.627,0.0,504.1589,0.0,518.51685,0.0,472.93314,0.0,0.0,0.0,0.0,524.1284,298.0226,621.5117,0.0,0.0,0.0,562.87994,355.3846,0.0,0.0,0.0,474.16568,0.0,0.0,0.0,479.1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.7017,360.362,0.0,0.0,0.0,0.0,518.4288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.32574,0.0,580.272,0.0,0.0,0.0,0.0,0.0,0.0,577.2156,433.02896,0.0,0.0,554.7477,0.0,0.0,0.0,588.73615,524.25684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.31995,629.1,0.0,0.0,0.0,0.0,0.0,0.0,575.3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,513.47363,461.4365,0.0,0.0,0.0,0.0,0.0,556.3443,0.0,0.0,0.0,0.0,519.0538,437.52994,0.0,0.0,543.72076,0.0,0.0,0.0,0.0,0.0,500.3136,0.0,0.0,0.0,0.0,0.0,0.0,441.67517,0.0,0.0,430.93777,0.0,0.0,0.0,0.0,462.00623,0.0,0.0,0.0,0.0,0.0,488.24945,0.0,0.0,470.88403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0867,480.9717,0.0,0.0,350.27206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.3739,0.0,0.0,0.0,520.9314,510.8043,0.0,0.0,0.0,404.15762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.53156,536.5746,0.0,532.1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.13965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,535.5397,0.0,0.0,0.0,422.30682,0.0,0.0,0.0,0.0,570.63165,521.43353,551.9384,0.0,0.0,0.0,489.42462,423.39993,0.0,0.0,417.71613,0.0,0.0,0.0,0.0,553.5783,0.0,0.0,0.0,0.0,0.0,0.0,390.3331,564.8787,0.0,551.5112,0.0,0.0,0.0,0.0,489.37128,469.62677,0.0,0.0,423.52414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.05655,0.0,0.0,591.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.2333,0.0,0.0,0.0,0.0,0.0,478.01263,0.0,0.0,0.0,573.39374,0.0,0.0,0.0,466.64557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.16705,0.0,0.0,0.0,0.0,0.0,617.21967,590.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,458.962,440.1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.84283,0.0,0.0,513.0454,411.52557,0.0,0.0,0.0,570.8532,0.0,425.36417,548.83984,0.0,547.1287,0.0,0.0,498.88834,0.0,0.0,487.07617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.67706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.7957,534.50885,500.57968,0.0,0.0,0.0,0.0,418.22318,0.0,0.0,0.0,450.13434,0.0,0.0,0.0,0.0,0.0,0.0,532.2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.16345,0.0,0.0,0.0,0.0,395.13785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.94775,0.0,524.3094,594.35504,558.35486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.8314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,495.4967,434.42676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.9587,0.0,0.0,0.0,0.0,0.0,424.5274,0.0,523.1584,515.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.26248,0.0,0.0,0.0,0.0,0.0,514.1103,0.0,0.0,0.0,344.301,0.0,0.0,0.0,0.0,393.48563,0.0,0.0,0.0,0.0,0.0,411.54645,481.62775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.74597,0.0,0.0,443.31458,0.0,544.00305,519.1313,0.0,0.0,0.0,0.0,380.90308,442.06522,303.82974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.5797,0.0,455.4394,485.92163,544.93036,0.0,0.0,0.0,0.0,0.0,0.0,557.41534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,512.7284,0.0,0.0,0.0,0.0,0.0,620.4337,0.0,0.0,0.0,425.09143,0.0,0.0,0.0,0.0,482.98553,0.0,0.0,0.0,492.42166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.48364,0.0,0.0,0.0,0.0,397.29276,496.51117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.86646,0.0,0.0,437.48795,0.0,0.0,0.0,472.56583,0.0,452.5298,0.0,0.0,472.63568,491.91666,544.76996,0.0,0.0,0.0,513.9216,440.21246,0.0,0.0,0.0,0.0,0.0,551.7948,0.0,0.0,0.0,496.96368,0.0,0.0,0.0,0.0,0.0,0.0,557.0441,0.0,0.0,402.06476,0.0,0.0,0.0,0.0,0.0,538.4604,0.0,0.0,0.0,0.0,432.1367,555.44495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.8897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,518.4903,0.0,495.12085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.82004,0.0,0.0,395.74673,488.6918,0.0,0.0,0.0,431.73407,0.0,0.0,0.0,0.0,0.0,449.73947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.37848,0.0,452.42606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.8583,0.0,0.0,0.0,0.0,489.52838,502.78033,0.0,0.0,517.9343,395.64728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.90326,0.0,0.0,0.0,0.0,0.0,456.67572,0.0,0.0,564.81244,451.893,0.0,0.0,0.0,0.0,0.0,461.5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.4734,359.95688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.80164,525.39935,0.0,559.3874,0.0,561.2681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.5307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.9282,392.7287,0.0,0.0,0.0,0.0,0.0,472.6294,0.0,0.0,0.0,0.0,0.0,469.39932,0.0,399.3172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.49377,0.0,0.0,0.0,518.9866,0.0,355.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.12897,0.0,0.0,506.5311,0.0,0.0,0.0,538.04614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.3341,0.0,465.91125,0.0,0.0,0.0,468.78558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.37433,0.0,539.7806,614.00977,0.0,0.0,474.37024,0.0,476.50766,0.0,0.0,0.0,551.28436,467.9773,0.0,0.0,0.0,0.0,0.0,0.0,503.71136,0.0,0.0,518.1958,0.0,558.67883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,531.56854,420.30328,0.0,472.79526,517.4667,0.0,0.0,543.5312,0.0,0.0,0.0,0.0,0.0,352.45212,0.0,431.31662,536.088,0.0,0.0,0.0,0.0,0.0,0.0,464.9384,0.0,0.0,0.0,323.35025,0.0,0.0,0.0,0.0,0.0,606.1972,548.84094,0.0,0.0,0.0,476.11847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.39105,406.58417,0.0,0.0,554.65466,481.66882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.8015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.09058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.2548,504.91235,0.0,0.0,0.0,574.22656,0.0,596.90094,0.0,0.0,0.0,0.0,0.0,552.83813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.77466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,550.86456,0.0,464.68625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.5321,0.0,479.9411,0.0,0.0,0.0,0.0,0.0,442.2859,0.0,0.0,482.2486,412.6305,0.0,450.05743,0.0,0.0,0.0,422.4938,0.0,0.0,0.0,445.2041,0.0,0.0,0.0,0.0,0.0,0.0,499.23218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.55878,0.0,412.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0038,0.0,482.45364,0.0,0.0,0.0,438.53946,0.0,0.0,0.0,542.47845,0.0,0.0,0.0,0.0,0.0,0.0,576.467,0.0,501.21384,496.4628,617.7089,0.0,0.0,0.0,395.19653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.1191,0.0,559.3246,0.0,0.0,0.0,565.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.25146,0.0,0.0,539.90436,0.0,511.00266,503.3944,0.0,0.0,0.0,0.0,473.04297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.50687,0.0,0.0,0.0,0.0,0.0,418.8668,0.0,0.0,0.0,0.0,0.0,399.78522,517.078,0.0,614.7262,0.0,545.1608,0.0,458.96295,326.76526,0.0,0.0,0.0,519.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.2592,391.96533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.1048,0.0,312.51114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.98242,0.0,0.0,0.0,523.33777,0.0,0.0,599.92126,0.0,0.0,0.0,0.0,0.0,0.0,478.82925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.4756,592.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,476.78363,456.8558,0.0,0.0,0.0,492.6781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.21838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.37695,0.0,450.4889,0.0,0.0,518.65295,0.0,502.59656,0.0,478.17007,0.0,376.5486,0.0,0.0,0.0,0.0,0.0,367.42307,593.00946,0.0,0.0,0.0,0.0,440.2772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.32596,0.0,0.0,0.0,409.89688,467.02808,542.9666,446.85535,0.0,573.3173,0.0,0.0,0.0,0.0,389.37933,0.0,0.0,382.48163,0.0,0.0,0.0,0.0,0.0,0.0,473.3975,0.0,0.0,0.0,0.0,0.0,0.0,541.7575,0.0,0.0,550.2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.6728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.76498,503.89716,0.0,0.0,404.37637,0.0,0.0,525.6524,0.0,0.0,0.0,0.0,0.0,483.93488,489.67444,0.0,0.0,0.0,0.0,0.0,523.1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.20856,441.40985,0.0,464.581,0.0,466.19348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.831,0.0,0.0,0.0,400.4675,0.0,0.0,0.0,0.0,435.20532,0.0,0.0,0.0,0.0,0.0,508.80978,0.0,430.68823,0.0,0.0,0.0,438.4811,0.0,0.0,0.0,569.65625,0.0,0.0,551.62445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.57532,0.0,0.0,0.0,0.0,0.0,416.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.7125,0.0,0.0,0.0,565.3211,608.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.41672,0.0,445.49768,496.757,0.0,0.0,504.99197,0.0,0.0,0.0,0.0,0.0,384.05884,0.0,0.0,491.7524,517.2175,0.0,0.0,0.0,493.43057,0.0,0.0,0.0,431.65317,0.0,0.0,0.0,0.0,538.0363,0.0,0.0,0.0,473.76263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.44977,557.9264,0.0,0.0,442.73065,0.0,0.0,0.0,463.74374,0.0,317.40936,0.0,0.0,0.0,0.0,0.0,517.86664,0.0,0.0,0.0,0.0,0.0,418.16544,526.0099,545.96936,0.0,428.70615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.88043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.5963,0.0,0.0,583.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,501.4762,0.0,0.0,505.61798,0.0,0.0,0.0,0.0,460.12775,0.0,525.069,0.0,0.0,0.0,0.0,458.371,0.0,0.0,0.0,0.0,0.0,0.0,481.31137,0.0,442.17014,0.0,0.0,0.0,0.0,461.04474,0.0,0.0,0.0,548.8534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.72156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.1135,0.0,0.0,577.5902,0.0,0.0,0.0,0.0,0.0,598.9146,0.0,552.9089,0.0,0.0,0.0,0.0,459.3031,0.0,571.3853,0.0,0.0,0.0,0.0,0.0,408.9392,0.0,494.6555,0.0,387.71426,524.99335,0.0,457.06543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.44495,0.0,0.0,0.0,0.0,544.40247,0.0,0.0,0.0,556.35333,563.62146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,481.09998,0.0,0.0,0.0,501.10577,551.9286,594.21344,0.0,0.0,0.0,0.0,616.4069,0.0,0.0,500.3299,558.59454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.6438,0.0,0.0,0.0,446.53586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.3181,0.0,0.0,0.0,0.0,0.0,504.57257,0.0,0.0,0.0,0.0,0.0,0.0,494.9171,0.0,450.45044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.5683,0.0,0.0,0.0,0.0,0.0,389.5027,588.1143,0.0,0.0,432.89725,0.0,329.5102,0.0,0.0,0.0,383.25354,0.0,0.0,0.0,365.00262,0.0,522.22815,0.0,549.6083,0.0,504.9647,0.0,0.0,0.0,476.29733,0.0,506.64468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
